condition,tau,n_folds,mean_retrieval_entropy_bits_mean,mean_retrieval_entropy_bits_std,mean_top5_probability_mass_mean,mean_top5_probability_mass_std,mean_top10_probability_mass_mean,mean_top10_probability_mass_std,mean_positive_probability_mean,mean_positive_probability_std,mean_free_energy_mean,mean_free_energy_std
Fine-Tuned E5,0.3167172634509454,5,10.531176422519607,0.0020450200018477,0.0117981225826328,0.0004832251746673,0.0209120550746894,0.0006828967708115,0.0023937626990938,0.0001382690712351,-2.3638671919990193,0.0067034504555708
Fine-Tuned E5,0.3419951893353395,5,10.546037006953478,0.0017244174666759,0.0107269345267338,0.0004040875111728,0.0191841350364275,0.0005752191862869,0.0021689208073119,0.0001154162007162,-2.548522991134609,0.0067081429133028
Fine-Tuned E5,0.3692906040362719,5,10.558520310058285,0.0014622874410388,0.0098181841047138,0.0003402744812466,0.0177049726826957,0.000487662758448,0.0019794528497399,9.706824503379516e-05,-2.748174276945017,0.0067108906405792
Fine-Tuned E5,0.3987645279295231,5,10.569026184107935,0.0012450263656732,0.0090426487791013,0.0002884276027428,0.0164320665518516,0.0004159625667551,0.0018187238385493,8.221291775732323e-05,-2.9639941451164304,0.0067121774283467
Fine-Tuned E5,0.4305908327936693,5,10.57788274876786,0.0010630648412505,0.0083770836533373,0.0002459946300788,0.0153311858654223,0.0003568446816272,0.0016815191203001,7.008867591203008e-05,-3.197251880570392,0.0067123750779769
Fine-Tuned E5,0.4649572675097981,5,10.585360273725213,0.0009094842580228,0.0078028783587887,0.0002110222887098,0.0143746026090985,0.0003077797786464,0.0015637089900434,6.011777862210548e-05,-3.4493202976561816,0.006711769540544
Fine-Tuned E5,0.5020665656246559,5,10.591682151749634,0.0007791317193128,0.0073050372829074,0.0001820050992049,0.0135397275335404,0.0002668010724013,0.0014619986371941,5.185830051262256e-05,-3.721683719595162,0.0067105807945191
Fine-Tuned E5,0.5421376413109297,5,10.597033618178257,0.0006680558269005,0.0068714013543418,0.0001577745511664,0.0128080536632359,0.00023236924494,0.0013737404294966,4.4969479513789674e-05,-4.015946638472895,0.0067089779952975
Fine-Tuned E5,0.585406880779843,5,10.601568716418896,0.0005731454004968,0.006492050938127,0.0001374173972192,0.0121643343773514,0.0002032717656317,0.0012967920100985,3.918650438287304e-05,-4.33384310228764,0.0067070910521909
Fine-Tuned E5,0.6321295367643318,5,10.60541589104344,0.00049189532846,0.0061588451101839,0.0001202150525896,0.0115959409575549,0.0001785474541959,0.00122940827724,3.4302030305465085e-05,-4.677246880808424,0.0067050195014723
Fine-Tuned E5,0.6825812342990955,5,10.608682501102884,0.0004222518792344,0.005865064124679,0.0001055983681089,0.0110923579454186,0.0001574296448713,0.0011701585872418,3.0152523931815093e-05,-5.048182467345539,0.0067028393279258
Fine-Tuned E5,0.7370595966803845,5,10.61145847918753,0.0003625078852295,0.0056051303656827,9.31136627216036e-05,0.0106447847583915,0.0001393031200644,0.0011178628591849,2.660810011857746e-05,-5.448836979062218,0.0067006082254638
Fine-Tuned E5,0.7958860011973389,5,10.613819310970856,0.00031122955085,0.0053743893096368,8.239705020158435e-05,0.0102458196006713,0.0001236712879187,0.0010715419380855,2.356490159000563e-05,-5.881573024224176,0.006698369666279
Fine-Tuned E5,0.8594074749922435,5,10.615828471384605,0.0002672036406998,0.0051689366229038,7.315491218295098e-05,0.0098892074051661,0.0001101310212648,0.0010303787847506,2.0939343976789107e-05,-6.348942610855001,0.0066961560575423
Fine-Tuned E5,0.9279987422337052,5,10.617539424105669,0.0002293980934117,0.004985480920871,6.51489533959774e-05,0.009569637832553,9.835325776625827e-05,0.0009936879397491,1.8663739023937618e-05,-6.85370217769777,0.0066939911969447
Fine-Tuned E5,1.0020644346793832,5,10.61899726841506,0.0001969317237516,0.0048212342428267,5.818469376650787e-05,0.0092825825907114,8.806795638696769e-05,0.000960891350885,1.668294318109355e-05,-7.398828835231734,0.0066918921876205
Fine-Tuned E5,1.0820414786687644,5,10.620240100028072,0.0001690502725447,0.0046738241832283,5.210255387550734e-05,0.0090241637888258,7.905236622488875e-05,0.0009314991250677,1.4951774352692136e-05,-7.98753791181142,0.0066898709348412
Fine-Tuned E5,1.1684016726272652,5,10.621300138939784,0.0001451070417306,0.0045412230344117,4.6770908967796635e-05,0.0087910469030575,7.112182789927084e-05,0.000905094113914,1.3433007978921965e-05,-8.623301907837357,0.0066879353181287
Fine-Tuned E5,1.2616544702868049,5,10.622204666747644,0.0001245469542691,0.0044216903614972,4.20806460012343e-05,0.008580353351806,6.412252189257819e-05,0.0008813195014588,1.2095812893927793e-05,-9.309870969287712,0.0066860901106528
Fine-Tuned E5,1.3623499860415496,5,10.622976807604994,0.000106893253679,0.0043137262372057,3.794087490880943e-05,0.0083895887674045,5.7925721747595715e-05,0.0008598687561038,1.0914523144933e-05,-10.05129500099369,0.0066843377013251
Fine-Tuned E5,1.4710822401679415,5,10.623636180402022,9.173629450371508e-05,0.0042160329783824,3.427553118570287e-05,0.0082165838889219,5.242321658079541e-05,0.0008404774547047,9.867668044400698e-06,-10.851947549787516,0.0066826786623681
Fine-Tuned E5,1.5884926630531253,5,10.624199444567587,7.872402715685488e-05,0.0041274836956792,3.102067056410069e-05,0.0080594456482563,4.752364690663628e-05,0.0008229165970158,8.937201894834776e-06,-11.716551598151025,0.0066811121956279
Fine-Tuned E5,1.7152738791038251,5,10.624680757736208,6.755388050388235e-05,0.0040470963288163,2.8122303942819765e-05,0.0079165165243437,4.314955743316409e-05,0.000806987112671,8.107888997351457e-06,-12.650207420310496,0.0066796364834139
Fine-Tuned E5,1.8521737926576032,5,10.625092160199944,5.796581323423031e-05,0.003974012118646,2.5534656237489344e-05,0.0077863406321857,3.923501547893501e-05,0.0007925153271414,7.366810097607414e-06,-13.658422664928286,0.0066782489640941
Fine-Tuned E5,2.0,5,10.625443898388856,4.97363523091903e-05,0.003907477683621,2.321875954426141e-05,0.0076676353202788,3.5723677756652806e-05,0.0007793492025579,6.70296431268217e-06,-14.747144841707904,0.0066769465482279
