fold,condition,margin
2,Base E5,0.0100318789482116
2,Base E5,0.016980767250061
2,Base E5,0.0128189325332641
2,Base E5,0.0502479672431945
2,Base E5,0.0137118697166442
2,Base E5,0.0923302769660949
2,Base E5,0.0268992781639099
2,Base E5,0.0539469718933105
2,Base E5,0.0318789482116699
2,Base E5,0.0181448459625244
2,Base E5,0.0323125720024108
2,Base E5,0.0253336429595947
2,Base E5,-0.0007115602493286
2,Base E5,0.0304937362670898
2,Base E5,-0.0010056495666503
2,Base E5,0.0097102522850036
2,Base E5,0.0508081316947937
2,Base E5,0.0209014415740966
2,Base E5,0.0498683452606201
2,Base E5,0.0284923315048217
2,Base E5,0.054446518421173
2,Base E5,0.0507150888442993
2,Base E5,-0.0157273411750793
2,Base E5,0.0417251586914062
2,Base E5,0.0292812585830688
2,Base E5,0.0517980456352233
2,Base E5,0.0268568396568298
2,Base E5,0.0222782492637634
2,Base E5,-0.0217806100845336
2,Base E5,-0.000885009765625
2,Base E5,-0.0098588466644287
2,Base E5,0.0538678765296936
2,Base E5,0.0483832359313964
2,Base E5,0.0515598654747009
2,Base E5,0.0264784693717956
2,Base E5,0.0294912457466125
2,Base E5,0.019755482673645
2,Base E5,0.0186876058578491
2,Base E5,0.0019106268882751
2,Base E5,0.0171324014663696
2,Base E5,0.0055863857269287
2,Base E5,0.0180439352989196
2,Base E5,-0.0068572163581848
2,Base E5,0.0607644915580749
2,Base E5,-0.0650545358657836
2,Base E5,0.0099334716796875
2,Base E5,-0.000373899936676
2,Base E5,0.021923542022705
2,Base E5,0.0132156014442443
2,Base E5,0.0045772790908813
2,Base E5,0.0152176022529602
2,Base E5,-0.0291377902030944
2,Base E5,0.0045342445373535
2,Base E5,-0.0094555616378784
2,Base E5,-0.0106799006462097
2,Base E5,-0.0071222782135009
2,Base E5,-0.0201056599617004
2,Base E5,0.0090354681015014
2,Base E5,-0.0041346549987792
2,Base E5,0.0107638835906982
2,Base E5,-0.0525779128074646
2,Base E5,0.0005393028259277
2,Base E5,-0.0367836952209472
2,Base E5,-0.0067202448844909
2,Base E5,-0.0065500736236572
2,Base E5,0.0188240408897399
2,Base E5,-0.0144970417022705
2,Base E5,0.0198605060577392
2,Base E5,0.0190800428390502
2,Base E5,-0.0149511694908142
2,Base E5,0.0032153725624084
2,Base E5,0.0348036289215087
2,Base E5,0.0337918400764465
2,Base E5,0.0171188712120056
2,Base E5,0.0424786210060119
2,Base E5,-0.0039523839950561
2,Base E5,0.0178675055503845
2,Base E5,0.0698770880699157
2,Base E5,0.0393443703651428
2,Base E5,0.0058587789535522
2,Base E5,-0.0108239650726318
2,Base E5,-0.0228529572486877
2,Base E5,-0.0350592732429504
2,Base E5,0.0462924838066101
2,Base E5,0.0154598951339721
2,Base E5,0.0043005347251892
2,Base E5,-0.0072014331817626
2,Base E5,-0.0076671838760375
2,Base E5,-0.0155693292617797
2,Base E5,0.0079738497734069
2,Base E5,-0.005651831626892
2,Base E5,0.0249183177947998
2,Base E5,0.0264624953269958
2,Base E5,0.0113690495491027
2,Base E5,-0.0088428258895874
2,Base E5,0.0334592461585998
2,Base E5,0.0021905303001403
2,Base E5,0.0284660458564758
2,Base E5,0.0309608578681945
2,Base E5,0.0242825746536254
2,Base E5,-0.0104506015777587
2,Base E5,0.0085251331329345
2,Base E5,-0.0280060172080993
2,Base E5,-0.0088014602661132
2,Base E5,-0.0188941359519958
2,Base E5,0.0110768675804138
2,Base E5,-0.0398987531661987
2,Base E5,0.0257598161697387
2,Base E5,-0.0034757852554321
2,Base E5,0.0368391275405883
2,Base E5,-0.001492440700531
2,Base E5,-0.0050321817398071
2,Base E5,-0.0004957914352416
2,Base E5,0.0279897451400756
2,Base E5,0.0074250102043151
2,Base E5,0.0164811611175537
2,Base E5,0.0300261974334716
2,Base E5,0.0551704764366149
2,Base E5,0.0286867022514343
2,Base E5,0.0438026189804077
2,Base E5,0.0422607064247131
2,Base E5,0.0450803637504577
2,Base E5,0.0132598280906677
2,Base E5,0.0114014744758605
2,Base E5,0.0237189531326293
2,Base E5,0.0265614390373229
2,Base E5,0.006325364112854
2,Base E5,0.0042904615402221
2,Base E5,0.0067329406738281
2,Base E5,-0.0046783685684204
2,Base E5,-0.0160861611366271
2,Base E5,0.0398786664009094
2,Base E5,0.0307661890983581
2,Base E5,0.0325658917427063
2,Base E5,-0.0034242868423461
2,Base E5,0.0044518113136291
2,Base E5,-0.0090369582176208
2,Base E5,-0.0025420188903808
2,Base E5,0.0135623812675476
2,Base E5,0.0207740068435668
2,Base E5,-0.0099160075187683
2,Base E5,-0.0037800073623657
2,Base E5,0.0299270153045654
2,Base E5,0.0245965719223022
2,Base E5,0.0285356640815734
2,Base E5,0.0382406115531921
2,Base E5,0.0269687175750732
2,Base E5,0.014281690120697
2,Base E5,0.0014488697052001
2,Base E5,0.0157312154769897
2,Base E5,-0.0072709918022155
2,Base E5,-0.0066682696342468
2,Base E5,-0.0070928335189819
2,Base E5,0.0339764952659606
2,Base E5,-0.0052361488342285
2,Base E5,0.037357211112976
2,Base E5,0.0318340063095092
2,Base E5,0.0369407534599304
2,Base E5,0.0284675359725952
2,Base E5,0.0040833353996276
2,Base E5,0.0056905150413513
2,Base E5,0.0536029934883117
2,Base E5,0.0167235732078552
2,Base E5,-0.0299996137619018
2,Base E5,-0.0290194749832153
2,Base E5,-0.0224063992500305
2,Base E5,-0.0254933834075927
2,Base E5,-0.0156170129776
2,Base E5,0.0074740648269653
2,Base E5,-0.0034472346305847
2,Base E5,-0.000676691532135
2,Base E5,-0.000780701637268
2,Base E5,0.0128052234649658
2,Base E5,0.0317806601524353
2,Base E5,-0.0170804262161254
2,Base E5,-0.000157356262207
2,Base E5,-0.0022238492965698
2,Base E5,0.0263652801513671
2,Base E5,-0.0205253958702087
2,Base E5,0.0132552981376647
2,Base E5,-0.0120975375175476
2,Base E5,0.019977331161499
2,Base E5,-0.0051560997962951
2,Base E5,-0.0115173459053039
2,Base E5,0.009047508239746
2,Base E5,0.021851897239685
2,Base E5,0.0143371224403381
2,Base E5,-0.0020543932914733
2,Base E5,-0.0055747032165527
2,Base E5,0.0110064148902893
2,Base E5,-0.0035901069641113
2,Base E5,0.0313479304313659
2,Base E5,-0.0103790163993835
2,Base E5,0.0145344138145446
2,Base E5,0.0010125041007995
2,Base E5,0.0299098491668701
2,Base E5,-0.0014163851737976
2,Base E5,0.0236380100250244
2,Base E5,0.0072184801101684
2,Base E5,-0.0014001131057739
2,Base E5,0.0453320145606994
2,Base E5,0.0536600947380065
2,Base E5,-0.0116543173789978
2,Base E5,0.0122885107994079
2,Base E5,0.0100219249725341
2,Base E5,0.0451177358627319
2,Base E5,-0.0251564979553222
2,Base E5,0.0372012257575988
2,Base E5,0.0566199421882629
2,Base E5,0.0321699380874633
2,Base E5,0.0444926619529724
2,Base E5,-0.000369906425476
2,Base E5,-0.0019400119781494
2,Base E5,0.034308910369873
2,Base E5,0.0077264904975891
2,Base E5,-0.0413152575492858
2,Base E5,0.0202882885932922
2,Base E5,-0.010799765586853
2,Base E5,-0.0014194846153259
2,Base E5,-0.0026221871376037
2,Base E5,-0.0189434885978698
2,Base E5,0.0191455483436584
2,Base E5,0.009634792804718
2,Base E5,0.0016372799873352
2,Base E5,-0.0101730823516845
2,Base E5,-0.0073498487472534
2,Base E5,-0.0084673166275024
2,Base E5,-0.0120363235473632
2,Base E5,0.0469576716423034
2,Base E5,0.0033653974533081
2,Base E5,-0.0470259189605712
2,Base E5,0.0353643894195556
2,Base E5,0.0403422713279724
2,Base E5,0.0065862536430358
2,Base E5,0.0335891246795654
2,Base E5,0.0331829786300659
2,Base E5,0.0050773620605468
2,Base E5,0.0613849759101867
2,Base E5,-0.0154356956481933
2,Base E5,0.0248667001724243
2,Base E5,0.0031408667564392
2,Base E5,0.0577090978622436
2,Base E5,-0.0006795525550842
2,Base E5,0.0095037817955017
2,Base E5,-0.0048354268074035
2,Base E5,0.0612624287605285
2,Base E5,0.0083211064338684
2,Base E5,0.0015325546264648
2,Base E5,0.0356409549713134
2,Base E5,0.0225905179977417
2,Base E5,0.0380456447601318
2,Base E5,0.0036894679069519
2,Base E5,-0.0092646479606628
2,Base E5,0.0002762675285339
2,Base E5,-0.0014758110046386
2,Base E5,0.0124759078025817
2,Base E5,-0.0027934312820434
2,Base E5,0.033454954624176
2,Base E5,0.014832854270935
2,Base E5,0.0300647616386413
2,Base E5,0.01728355884552
2,Base E5,0.0491664409637451
2,Base E5,0.0321720242500305
2,Base E5,0.0147259831428527
2,Base E5,0.0174610614776611
2,Base E5,0.0115115046501159
2,Base E5,0.0114979147911071
2,Base E5,0.05662602186203
2,Base E5,0.0098907351493835
2,Base E5,0.0567036867141723
2,Base E5,0.021207571029663
2,Base E5,0.0379053950309753
2,Base E5,-0.0336270332336425
2,Base E5,0.0290819406509399
2,Base E5,0.0204641819000244
2,Base E5,0.0227681398391723
2,Base E5,0.0104583501815795
2,Base E5,0.0048481822013854
2,Base E5,-0.0238049626350402
2,Base E5,0.0133567452430725
2,Base E5,0.0071139931678771
2,Base E5,0.0339930653572082
2,Base E5,-0.0019907355308532
2,Base E5,0.0027846693992614
2,Base E5,-0.0296655297279357
2,Base E5,0.0171743631362915
2,Base E5,-0.015334129333496
2,Base E5,0.0392223596572876
2,Base E5,0.02951180934906
2,Base E5,0.0672273635864257
2,Base E5,0.1038612127304077
2,Base E5,0.0292186737060546
2,Base E5,-0.0281233191490173
2,Base E5,0.0250706076622009
2,Base E5,-0.027486503124237
2,Base E5,0.0663392543792724
2,Base E5,0.0392922759056091
2,Base E5,0.0704313516616821
2,Base E5,0.0247412323951721
2,Base E5,-0.0285775661468505
2,Base E5,-0.0071621537208557
2,Base E5,0.0364980101585388
2,Base E5,-0.0596576929092407
2,Base E5,-0.0637144446372985
2,Base E5,-0.0266177654266357
2,Base E5,0.0080115795135498
2,Base E5,-0.0040004253387451
2,Base E5,-0.0396486520767211
2,Base E5,-0.0464054346084594
2,Base E5,-0.0578991770744323
2,Base E5,-0.0759786367416381
2,Base E5,-0.0530369281768798
2,Base E5,-0.0110079050064086
2,Base E5,0.0219737887382507
2,Base E5,-0.0398733019828796
2,Base E5,-0.0290038585662841
2,Base E5,0.0223244428634643
2,Base E5,0.0425514578819274
2,Base E5,-0.0269824266433715
2,Base E5,0.0029790997505187
2,Base E5,0.0357919931411743
2,Base E5,0.0188492536544799
2,Base E5,-0.0204066634178161
2,Base E5,0.0078535079956054
2,Base E5,-0.0508736968040466
2,Base E5,0.0287643074989318
2,Base E5,0.0026808977127075
2,Base E5,0.0185232758522033
2,Base E5,0.0583625435829162
2,Base E5,-0.0367070436477661
2,Base E5,0.0206980109214782
2,Base E5,0.0001264214515686
2,Base E5,0.0321954488754272
2,Base E5,0.0986603498458862
2,Base E5,-0.0204171538352966
2,Base E5,0.0013765692710876
2,Base E5,-0.0299009084701538
2,Base E5,-0.015112817287445
2,Base E5,-0.0585153698921203
2,Base E5,0.0511045455932617
2,Base E5,0.0846531391143798
2,Base E5,-0.0350955724716186
2,Base E5,-0.0301596522331237
2,Base E5,0.0263342261314392
2,Base E5,0.003889262676239
2,Base E5,-0.0130823254585266
2,Base E5,0.0561388731002807
2,Base E5,0.0734745860099792
2,Base E5,0.047087013721466
2,Base E5,0.0348148345947265
2,Base E5,-0.0459693670272827
2,Base E5,0.1075846552848815
2,Base E5,0.0277416706085205
2,Base E5,-0.0107128024101257
2,Base E5,0.0213350653648376
2,Base E5,0.040625512599945
2,Base E5,0.014484167098999
2,Base E5,0.0064619779586791
2,Base E5,0.0541290640830993
2,Base E5,0.0004079937934875
2,Base E5,-0.007139503955841
2,Base E5,0.0111057162284851
2,Base E5,0.0211954712867736
2,Base E5,0.0530213117599487
2,Base E5,0.0068451166152954
2,Base E5,0.0309170484542846
2,Base E5,0.0040627121925354
2,Base E5,0.0439592599868774
2,Base E5,0.02495938539505
2,Base E5,0.0249011516571044
2,Base E5,0.0185641646385192
2,Base E5,0.0833232998847961
2,Base E5,0.0882761478424072
2,Base E5,0.0123668909072875
2,Base E5,-0.0381584167480468
2,Base E5,0.0169968605041503
2,Base E5,0.0552653670310974
2,Base E5,0.0823101997375488
2,Base E5,0.0959540009498596
2,Base E5,-0.0010837912559509
2,Base E5,0.063454270362854
2,Base E5,0.0165505409240722
2,Base E5,0.0294417738914489
2,Base E5,0.0496079325675964
2,Base E5,0.0186701416969299
2,Base E5,-0.0184155702590942
2,Base E5,0.0094229578971862
2,Base E5,0.058470606803894
2,Base E5,0.0480841994285583
2,Base E5,-0.0301787257194519
2,Base E5,-0.0131463408470153
2,Base E5,0.0541383028030395
2,Base E5,0.0108458399772644
2,Base E5,0.0040549039840698
2,Base E5,-0.0129414200782775
2,Base E5,0.0628442764282226
2,Base E5,0.0513363480567932
2,Base E5,-0.0254020094871521
2,Base E5,0.0812380313873291
2,Base E5,0.0805408358573913
2,Base E5,0.0450634360313415
2,Base E5,0.0094980001449584
2,Base E5,0.0065022706985473
2,Base E5,0.0199353098869323
2,Base E5,0.0465677976608276
2,Base E5,0.0688439011573791
2,Base E5,0.0543724298477172
2,Base E5,0.0835506916046142
2,Base E5,0.0371975302696228
2,Base E5,0.0365751981735229
2,Base E5,0.0672100186347961
2,Base E5,0.0045581459999084
2,Base E5,0.0715126395225524
2,Base E5,0.0125165581703186
2,Base E5,0.0121054053306579
2,Base E5,0.0227701067924499
2,Base E5,-0.0233336687088012
2,Base E5,0.0785415768623352
2,Base E5,0.0167406797409057
2,Base E5,0.0977852344512939
2,Base E5,0.0198758244514465
2,Base E5,0.0881223678588867
2,Base E5,0.0744171142578125
2,Base E5,0.0627177357673645
2,Base E5,0.0324763655662536
2,Base E5,-0.053695797920227
2,Base E5,0.0014045238494873
2,Base E5,0.0490328073501586
2,Base E5,0.0101354122161865
2,Base E5,-0.0076610445976257
2,Base E5,-0.006796658039093
2,Base E5,0.1063402891159057
2,Base E5,0.0186988711357116
2,Base E5,0.0586031675338745
2,Base E5,0.0898229479789733
2,Base E5,0.0653764009475708
2,Base E5,0.0287120938301086
2,Base E5,0.0359230637550354
2,Base E5,0.0452192425727844
2,Base E5,0.0424981713294982
2,Base E5,0.051354169845581
2,Base E5,0.0286043286323547
2,Base E5,0.0101904869079589
2,Base E5,-0.0250706076622009
2,Base E5,0.0301259756088256
2,Base E5,-0.0008206963539123
2,Base E5,-0.000849962234497
2,Base E5,0.0958278179168701
2,Base E5,-0.0092295408248901
2,Base E5,0.0343592762947082
2,Base E5,0.0812515616416931
2,Base E5,0.0226792693138122
2,Base E5,0.0282448530197143
2,Base E5,0.0141561627388
2,Base E5,0.030960202217102
2,Base E5,-0.0111631155014038
2,Base E5,0.0502650737762451
2,Base E5,0.002829372882843
2,Base E5,0.0469483733177185
2,Base E5,0.1084727048873901
2,Base E5,-0.0380793213844299
2,Base E5,-0.002274215221405
2,Base E5,-0.0471755266189575
2,Base E5,0.0155105590820312
2,Base E5,0.0166527032852172
2,Base E5,0.0335748195648193
2,Base E5,-0.0285691022872924
2,Base E5,0.0191994309425354
2,Base E5,0.0339865088462829
2,Base E5,0.0589882135391235
2,Base E5,-0.0543606877326965
2,Base E5,0.0981335043907165
2,Base E5,0.062166690826416
2,Base E5,0.0490698814392089
2,Base E5,0.0862093567848205
2,Base E5,0.0447281002998352
2,Base E5,0.0219099521636962
2,Base E5,-0.0628004074096679
2,Base E5,0.0226587653160095
2,Base E5,0.0864191651344299
2,Base E5,-0.0356298089027404
2,Base E5,0.0736573934555053
2,Base E5,0.0007600784301757
2,Base E5,0.0191276669502258
2,Base E5,-0.0122164487838745
2,Base E5,0.0192939043045043
2,Base E5,0.0279468894004821
2,Base E5,0.0286902785301208
2,Base E5,-0.0010125637054443
2,Base E5,0.0175994634628295
2,Base E5,0.0015593171119689
2,Base E5,0.0252798795700073
2,Base E5,0.0090079307556152
2,Base E5,-0.0015210509300231
2,Base E5,-0.0451480150222778
2,Base E5,0.0820914506912231
2,Base E5,0.0406725406646728
2,Base E5,0.0050417184829711
2,Base E5,0.0598601698875427
2,Base E5,0.1239322423934936
2,Base E5,0.0295318961143493
2,Base E5,0.0356072187423706
2,Base E5,0.0317335724830627
2,Base E5,0.0451765656471252
2,Base E5,0.0236287117004394
2,Base E5,0.0274837613105773
2,Base E5,0.0429390668869018
2,Base E5,0.0351075530052185
2,Base E5,0.0027543902397155
2,Base E5,0.0190847516059875
2,Base E5,0.0180286765098571
2,Base E5,0.0303313732147216
2,Base E5,0.0466338992118835
2,Base E5,0.0365257859230041
2,Base E5,-0.0019846558570861
2,Base E5,0.0429356694221496
2,Base E5,0.0189597606658935
2,Base E5,0.0634346008300781
2,Base E5,-0.0326870083808898
2,Base E5,0.0426691174507141
2,Base E5,-0.0044032931327819
2,Base E5,-0.0410087704658508
2,Base E5,-0.0073906779289245
2,Base E5,0.1353782415390014
2,Base E5,0.0547173619270324
2,Base E5,0.0318090319633483
2,Base E5,0.0137814283370971
2,Base E5,0.0300537347793579
2,Base E5,-0.0019217133522033
2,Base E5,0.0010198950767517
2,Base E5,0.0258713960647583
2,Base E5,-0.0126667022705078
2,Base E5,0.0110660195350646
2,Base E5,0.0628072023391723
2,Base E5,-0.0266571044921875
2,Base E5,0.044363796710968
2,Base E5,-0.0392090678215026
2,Base E5,-0.0367159247398376
2,Base E5,-0.037544310092926
2,Base E5,0.0506240725517272
2,Base E5,0.0335714221000671
2,Base E5,0.0062403082847595
2,Base E5,0.0310499668121337
2,Base E5,0.0602497458457946
2,Base E5,-0.0041093826293945
2,Base E5,0.0436039566993713
2,Base E5,-0.0030702948570251
2,Base E5,0.0464164018630981
2,Base E5,0.0410087704658508
2,Base E5,-0.0091261863708496
2,Base E5,-0.0039407610893249
2,Base E5,0.0410756468772888
2,Base E5,0.0054516792297363
2,Base E5,-0.0964546799659729
2,Base E5,0.0098100304603576
2,Base E5,0.0534027218818664
2,Base E5,-0.0133315920829772
2,Base E5,0.0108033418655395
2,Base E5,0.0316038131713867
2,Base E5,0.0450260639190673
2,Base E5,0.0114770531654357
2,Base E5,0.0170385837554931
2,Base E5,0.0715685486793518
2,Base E5,0.0395618081092834
2,Base E5,0.0601772665977478
2,Base E5,0.0424154996871948
2,Base E5,0.0289957523345947
2,Base E5,0.0139733552932739
2,Base E5,0.0308404564857482
2,Base E5,-0.0689467191696167
2,Base E5,0.0780748724937439
2,Base E5,0.0414069890975952
2,Base E5,0.0331446528434753
2,Base E5,-0.0169810056686401
2,Base E5,0.0207754969596862
2,Base E5,0.0467332601547241
2,Base E5,0.0607040524482727
2,Base E5,0.0049117803573608
2,Base E5,0.0329648852348327
2,Base E5,0.0287563800811767
2,Base E5,0.0093124508857727
2,Base E5,0.0370955467224121
2,Base E5,0.0007393360137939
2,Base E5,0.0219090580940246
2,Base E5,0.0839403271675109
2,Base E5,0.0074254870414733
2,Base E5,0.0045542120933532
2,Base E5,0.0011929869651794
2,Base E5,0.0023838281631469
2,Base E5,0.0380234122276306
2,Base E5,0.0026701092720031
2,Base E5,0.025954782962799
2,Base E5,0.049454391002655
2,Base E5,0.0212941765785217
2,Base E5,0.0150423049926757
2,Base E5,0.0552831292152404
2,Base E5,0.045791745185852
2,Base E5,0.0088339447975158
2,Base E5,0.0442156791687011
2,Base E5,0.0238188505172729
2,Base E5,-0.0683096051216125
2,Base E5,0.0673001408576965
2,Base E5,0.020756185054779
2,Base E5,0.0656889677047729
2,Base E5,0.014430820941925
2,Base E5,0.0546540021896362
2,Base E5,0.0798565745353698
2,Base E5,0.0715134739875793
2,Base E5,0.0210413336753845
2,Base E5,0.0177964568138122
2,Base E5,0.0593042373657226
2,Base E5,0.0236269235610961
2,Base E5,0.0451948046684265
2,Base E5,0.0282502770423889
2,Base E5,0.0460860729217529
2,Base E5,0.0171770453453063
2,Base E5,0.0278224945068359
2,Base E5,0.0196001529693603
2,Base E5,0.0448316931724548
2,Base E5,0.0371095538139343
2,Base E5,0.0380990505218505
2,Base E5,0.0585801601409912
2,Base E5,0.0023358464241027
2,Base E5,0.0509682893753051
2,Base E5,0.0881233811378479
2,Base E5,0.0469105243682861
2,Base E5,0.069965660572052
2,Base E5,0.0043411254882812
2,Base E5,0.0376163721084594
2,Base E5,0.0565137863159179
2,Base E5,-0.0101627111434936
2,Base E5,0.0600956678390502
2,Base E5,0.0426730513572692
2,Base E5,0.0472354888916015
2,Base E5,0.0611535310745239
2,Base E5,0.0309801697731018
2,Base E5,0.0241819024085998
2,Base E5,0.0644037127494812
2,Base E5,0.0353319644927978
2,Base E5,-0.0332636833190918
2,Base E5,0.0159304738044738
2,Base E5,0.0271292328834533
2,Base E5,0.0366085171699523
2,Base E5,0.032698631286621
2,Base E5,0.0081579685211181
2,Base E5,0.0357129573822021
2,Base E5,0.0626820921897888
2,Base E5,0.0348883271217346
2,Base E5,0.064432144165039
2,Base E5,0.0111474990844726
2,Base E5,0.0198702812194824
2,Base E5,-0.0058556199073791
2,Base E5,0.0150728225708007
2,Base E5,0.0069594383239746
2,Base E5,0.006492793560028
2,Base E5,0.0245547890663146
2,Base E5,0.0866085290908813
2,Base E5,0.0326184034347534
2,Base E5,0.0749433040618896
2,Base E5,0.0090976357460021
2,Base E5,0.0114574432373046
2,Base E5,0.0156484842300415
2,Base E5,0.0696232318878173
2,Base E5,-0.0257343649864196
2,Base E5,0.0172885656356811
2,Base E5,-0.0006311535835266
2,Base E5,0.0835857391357421
2,Base E5,0.0423599481582641
2,Base E5,0.0122691392898559
2,Base E5,0.0085631012916564
2,Base E5,0.0211734175682067
2,Base E5,0.0072827935218811
2,Base E5,0.0144233107566833
2,Base E5,0.0056661367416381
2,Base E5,0.0311397314071655
2,Base E5,0.0394255518913269
2,Base E5,0.0640939474105835
2,Base E5,0.0552594065666198
2,Base E5,-0.0173315405845642
2,Base E5,-0.044653296470642
2,Base E5,-0.013643205165863
2,Base E5,0.0200181603431701
2,Base E5,-0.0625982284545898
2,Base E5,0.0317680835723876
2,Base E5,-0.0155909061431884
2,Base E5,-0.0095638632774353
2,Base E5,0.0103407502174377
2,Base E5,0.0449392199516296
2,Base E5,-0.0221432447433471
2,Base E5,0.0611584186553955
2,Base E5,-0.0046433806419372
2,Base E5,0.0156941413879394
2,Base E5,0.0471439361572265
2,Base E5,0.0095666646957397
2,Base E5,0.0016182661056518
2,Base E5,0.0330948233604431
2,Base E5,0.0250686407089233
2,Base E5,0.0133398175239562
2,Base E5,-0.0088452696800231
2,Base E5,-0.041894257068634
2,Base E5,0.0331495404243469
2,Base E5,-0.0099815130233764
2,Base E5,-0.0004063844680786
2,Base E5,0.0548727512359619
2,Base E5,-0.0132547616958618
2,Base E5,-0.0074577927589416
2,Base E5,-0.0361248850822448
2,Base E5,-0.0025936365127563
2,Base E5,0.0251072645187377
2,Base E5,-0.0117400288581848
2,Base E5,0.0040245056152343
2,Base E5,0.0610489249229431
2,Base E5,-0.0096775889396667
2,Base E5,0.0263435244560241
2,Base E5,-0.0004341602325439
2,Base E5,0.0560486912727355
2,Base E5,0.0086965560913085
2,Base E5,0.0520580410957336
2,Base E5,0.0466417074203491
2,Base E5,0.0038825869560241
2,Base E5,0.0056731104850769
2,Base E5,-0.0029289126396179
2,Base E5,0.0161176323890686
2,Base E5,0.0610661506652832
2,Base E5,0.0093991160392761
2,Base E5,0.0339145064353942
2,Base E5,-0.0302439332008361
2,Base E5,0.0532999038696289
2,Base E5,0.0241175293922424
2,Base E5,-0.0149007439613342
2,Base E5,-0.0065656304359436
2,Base E5,0.032274842262268
2,Base E5,0.0215446352958679
2,Base E5,0.0140344500541687
2,Base E5,0.0282539129257202
2,Base E5,0.0625916123390197
2,Base E5,0.044097900390625
2,Base E5,0.0291967391967773
2,Base E5,0.0673715472221374
2,Base E5,0.0156441330909729
2,Base E5,-0.0064080357551574
2,Base E5,-0.0105215311050415
2,Base E5,0.0496288537979126
2,Base E5,0.0568150877952575
2,Base E5,0.077531099319458
2,Base E5,-0.0037305951118469
2,Base E5,0.0407111048698425
2,Base E5,0.0848456025123596
2,Base E5,0.0751053094863891
2,Base E5,0.0441141724586486
2,Base E5,0.033621609210968
2,Base E5,0.0505495071411132
2,Base E5,0.0789241194725036
2,Base E5,0.0198726654052734
2,Base E5,0.0553951263427734
2,Base E5,0.0742250680923461
2,Base E5,0.00531005859375
2,Base E5,0.0561167001724243
2,Base E5,0.0156894922256469
2,Base E5,0.0176522135734558
2,Base E5,0.0401502251625061
2,Base E5,0.0313880443572998
2,Base E5,0.0448086857795715
2,Base E5,0.0234297513961792
2,Base E5,0.0089836716651916
2,Base E5,0.0381193161010742
2,Base E5,0.0552402734756469
2,Base E5,0.0466094017028808
2,Base E5,0.0100497603416442
2,Base E5,0.0458351373672485
2,Base E5,0.0003600716590881
2,Base E5,0.063456654548645
2,Base E5,0.0051445960998535
2,Base E5,0.0912672877311706
2,Base E5,0.0396685004234313
2,Base E5,0.0516315102577209
2,Base E5,0.0222505331039428
2,Base E5,0.040480613708496
2,Base E5,0.0211259126663208
2,Base E5,0.0483829379081726
2,Base E5,0.0167621970176696
2,Base E5,0.0390039682388305
2,Base E5,-0.0247871875762939
2,Base E5,0.0042912364006042
2,Base E5,0.0092994570732116
2,Base E5,0.0135444998741149
2,Base E5,0.041166067123413
2,Base E5,0.0725440979003906
2,Base E5,0.0764529705047607
2,Base E5,0.0584922432899475
2,Base E5,0.0191578865051269
2,Base E5,-0.0045503973960876
2,Base E5,-0.0067664384841918
2,Base E5,-0.0120657086372375
2,Base E5,0.0416380167007446
2,Base E5,0.0711983442306518
2,Base E5,0.0669178366661071
2,Base E5,0.0278155803680419
2,Base E5,0.0417031645774841
2,Base E5,0.0858430862426757
2,Base E5,0.0401004552841186
2,Base E5,0.0815533399581909
2,Base E5,0.0440490245819091
2,Base E5,0.0772287249565124
2,Base E5,-0.012592077255249
2,Base E5,-0.010914921760559
2,Base E5,0.0544910430908203
2,Base E5,0.0400018692016601
2,Base E5,0.0512359142303466
2,Base E5,0.0626282095909118
2,Base E5,0.092152714729309
2,Base E5,0.0387826561927795
2,Base E5,0.0199752449989318
2,Base E5,0.0437293052673339
2,Base E5,0.0747343897819519
2,Base E5,0.0264714360237121
2,Base E5,0.006010890007019
2,Base E5,-0.0055226683616638
2,Base E5,0.037581443786621
2,Base E5,0.0432505011558532
2,Base E5,0.0293329954147338
2,Base E5,0.0209918022155761
2,Base E5,0.0546860098838806
2,Base E5,0.0689715147018432
2,Base E5,0.0469464063644409
2,Base E5,0.0216550827026367
2,Base E5,0.0427238345146179
2,Base E5,0.0165808200836181
2,Base E5,-0.0096980333328247
2,Base E5,0.0232141613960266
2,Base E5,0.0138998627662658
2,Base E5,-0.0197370648384094
2,Base E5,0.0086567401885986
2,Base E5,0.0328214764595031
2,Base E5,0.0049789547920227
2,Base E5,0.0395811796188354
2,Base E5,0.0292620062828063
2,Base E5,0.0225321054458618
2,Base E5,0.0373774170875549
2,Base E5,0.0525489449501037
2,Base E5,-0.0023739337921142
2,Base E5,0.0464634299278259
2,Base E5,0.0313910245895385
2,Base E5,0.0120191574096679
2,Base E5,0.0017939209938049
2,Base E5,0.0518470406532287
2,Base E5,0.0218545198440551
2,Base E5,0.0368539690971374
2,Base E5,0.039400577545166
2,Base E5,0.0360425114631652
2,Base E5,0.0088067054748535
2,Base E5,0.0157670974731445
2,Base E5,0.0347177982330322
2,Base E5,0.0567132830619812
2,Base E5,0.0374179482460022
2,Base E5,-0.0217532515525817
2,Base E5,0.0190056562423706
2,Base E5,-0.0001903176307678
2,Base E5,0.0570504665374755
2,Base E5,0.0328508019447326
2,Base E5,0.0495206117630004
2,Base E5,0.0244132876396179
2,Base E5,0.0439997911453247
2,Base E5,0.030564546585083
2,Base E5,0.0075425505638122
